FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160918;0000;59,1667;;;
160919;0000;42,625;;;
160920;0000;26,2083;;;
160921;0000;24,0417;;;
160922;0000;31,875;;;
160923;0000;24,8333;;;
160924;0000;29,4167;;;
160925;0000;21,625;;;
160926;0000;30,625;;;
160927;0000;30,7917;;;
160928;0000;29,5;;;
160929;0000;9,25;;;
160930;0000;18,9167;;;
161001;0000;23,3333;;;
161002;0000;23,9583;;;
161003;0000;15,2917;;;
161004;0000;9,72728;;;
161005;0000;15,6667;;;
161006;0000;21,25;;;
161007;0000;16,1739;;;
161008;0000;25,7917;;;
161009;0000;21,5;;;
161010;0000;18,5417;;;
161011;0000;17,875;;;
161012;0000;13,1667;;;
161013;0000;12,2083;;;
161014;0000;23,25;;;
161015;0000;13,6364;;;
161016;0000;3,5;;;
161017;0000;14;;;
161018;0000;7,625;;;
161019;0000;;;;
161020;0000;;;;
161021;0000;;;;
161022;0000;;;;
161023;0000;;;;
161024;0000;;;;
161025;0000;;;;
161026;0000;16,3333;;;
161027;0000;23,5417;;;
161028;0000;26,875;;;
161029;0000;30;;;
161030;0000;15,9583;;;
161031;0000;9,45833;;;
161101;0000;5;;;
161102;0000;9,5;;;
161103;0000;15,9167;;;
161104;0000;15,75;;;
161105;0000;17,7917;;;
161106;0000;13,375;;;
161107;0000;14,75;;;
161108;0000;14,2083;;;
161109;0000;14,6087;;;
161110;0000;17,4167;;;
161111;0000;26,5714;;;
161112;0000;34,3333;;;
161113;0000;13,5417;;;
161114;0000;17,7083;;;
161115;0000;13,625;;;
161116;0000;13,8333;;;
161117;0000;13,5;;;
161118;0000;27,0833;;;
161119;0000;32,5;;;
161120;0000;13,75;;;
161121;0000;15,3333;;;
161122;0000;12,5417;;;
161123;0000;15,25;;;
161124;0000;20,0833;;;
161125;0000;13,8261;;;
161126;0000;8,86957;;;
161127;0000;8,625;;;
161128;0000;17,3913;;;
161129;0000;24,5833;;;
161130;0000;31,0833;;;
161201;0000;25,0417;;;
161202;0000;28,375;;;
161203;0000;26,2917;;;
161204;0000;9,58333;;;
161205;0000;11,875;;;
161206;0000;14,2917;;;
161207;0000;21,625;;;
161208;0000;18,7917;;;
161209;0000;10,5417;;;
161210;0000;17,4167;;;
161211;0000;12,9583;;;
161212;0000;11,7917;;;
161213;0000;15,4348;;;
161214;0000;30,5833;;;
161215;0000;75,2916;;;
161216;0000;31,4167;;;
161217;0000;17,0833;;;
161218;0000;17,875;;;
161219;0000;22,9583;;;
161220;0000;46,5217;;;
161221;0000;29,875;;;
161222;0000;21,75;;;
161223;0000;30,0417;;;
161224;0000;40,7083;;;
161225;0000;9,875;;;
161226;0000;5,83334;;;
161227;0000;13,25;;;
161228;0000;19,8333;;;
161229;0000;25,7917;;;
161230;0000;23,4167;;;
161231;0000;20,4167;;;
170101;0000;18,0417;;;
170102;0000;27,75;;;
170103;0000;45,5833;;;
170104;0000;19,5833;;;
170105;0000;19,0833;;;
170106;0000;23,7083;;;
170107;0000;21,0833;;;
170108;0000;13,3333;;;
170109;0000;10;;;
170110;0000;16,0833;;;
170111;0000;17,3333;;;
170112;0000;28,375;;;
170113;0000;21,6957;;;
170114;0000;16,25;;;
170115;0000;17,2917;;;
170116;0000;23,5833;;;
170117;0000;24,125;;;
170118;0000;42,75;;;
170119;0000;78,9565;;;
170120;0000;;;;
170121;0000;;;;
170122;0000;60,5417;;;
170123;0000;52;;;
170124;0000;61,1667;;;
170125;0000;50,55;;;
170126;0000;53,75;;;
170127;0000;32,1304;;;
170128;0000;51,75;;;
170129;0000;60,3333;;;
170130;0000;63,3333;;;
170131;0000;44,25;;;
170201;0000;67,9167;;;
170202;0000;45,6667;;;
170203;0000;13,25;;;
170204;0000;11,5;;;
170205;0000;21,25;;;
170206;0000;25,875;;;
170207;0000;17,8333;;;
170208;0000;;;;
170209;0000;;;;
170210;0000;19,9583;;;
170211;0000;20,6667;;;
170212;0000;18,7083;;;
170213;0000;18,625;;;
170214;0000;21,375;;;
170215;0000;19,4783;;;
170216;0000;17,087;;;
170217;0000;13,4583;;;
170218;0000;12,7917;;;
170219;0000;17,875;;;
170220;0000;18,7083;;;
170221;0000;17,4583;;;
170222;0000;23,875;;;
170223;0000;27,9167;;;
170224;0000;20,9167;;;
170225;0000;17,3333;;;
170226;0000;12,5;;;
170227;0000;16,875;;;
170228;0000;12,2083;;;
170301;0000;14,5833;;;
170302;0000;16,75;;;
170303;0000;13,3913;;;
170304;0000;13,2083;;;
170305;0000;18,4583;;;
170306;0000;18,25;;;
170307;0000;22,9167;;;
170308;0000;18,9583;;;
170309;0000;7,95833;;;
170310;0000;14,7917;;;
170311;0000;27,25;;;
170312;0000;14,3333;;;
170313;0000;21,3333;;;
170314;0000;;;;
170315;0000;;;;
170316;0000;;;;
170317;0000;;;;
170318;0000;;;;
170319;0000;;;;
170320;0000;;;;
170321;0000;31,75;;;
170322;0000;30,875;;;
170323;0000;35,0435;;;
170324;0000;22,25;;;
170325;0000;26,125;;;
170326;0000;16,25;;;
170327;0000;21,75;;;
170328;0000;20,8095;;;
170329;0000;15,5417;;;
170330;0000;25,1;;;
170331;0000;21,4286;;;
170401;0000;21,2381;;;
170402;0000;20,1667;;;
170403;0000;18,4583;;;
170404;0000;17,125;;;
170405;0000;22,8333;;;
170406;0000;22,6667;;;
170407;0000;6,04167;;;
170408;0000;14,625;;;
170409;0000;20,1667;;;
170410;0000;23,9167;;;
170411;0000;21,4583;;;
170412;0000;23,4167;;;
170413;0000;22,875;;;
170414;0000;21,125;;;
170415;0000;31,2083;;;
170416;0000;32,9167;;;
170417;0000;29,7917;;;
170418;0000;20,5;;;
170419;0000;19,7917;;;
170420;0000;18,7083;;;
170421;0000;20,5;;;
170422;0000;17,75;;;
170423;0000;24,9583;;;
170424;0000;29,25;;;
170425;0000;27,7083;;;
170426;0000;31,25;;;
170427;0000;33,8333;;;
170428;0000;38,625;;;
170429;0000;43,625;;;
170430;0000;56,0833;;;
170501;0000;54;;;
170502;0000;52;;;
170503;0000;50;;;
170504;0000;50;;;
170505;0000;51;;;
170506;0000;50;;;
170507;0000;26;;;
170508;0000;17;;;
170509;0000;54;;;
170510;0000;37;;;
170511;0000;14;;;
170512;0000;19;;;
170513;0000;28;;;
170514;0000;38;;;
170515;0000;32;;;
170516;0000;34;;;
170517;0000;35;;;
170518;0000;10;;;
170519;0000;28;;;
170520;0000;74;;;
170521;0000;82;;;
170522;0000;63;;;
170523;0000;66;;;
170524;0000;57;;;
170525;0000;25;;;
170526;0000;46;;;
170527;0000;59;;;
170528;0000;78;;;
170529;0000;74;;;
170530;0000;92;;;
170531;0000;86;;;
170601;0000;60;;;
170602;0000;70;;;
170603;0000;78;;;
170604;0000;61;;;
170605;0000;69;;;
170606;0000;74;;;
170607;0000;59;;;
170608;0000;28;;;
170609;0000;62;;;
170610;0000;57;;;
170611;0000;86;;;
170612;0000;72;;;
170613;0000;83;;;
170614;0000;71;;;
170615;0000;75;;;
170616;0000;17;;;
170617;0000;15;;;
170618;0000;63;;;
170619;0000;77;;;
170620;0000;67;;;
170621;0000;67;;;
170622;0000;24;;;
170623;0000;43;;;
170624;0000;50;;;
170625;0000;30;;;
170626;0000;16;;;
170627;0000;40;;;
170628;0000;47;;;
170629;0000;54;;;
170630;0000;61;;;
170701;0000;79;;;
170702;0000;101;;;
170703;0000;32;;;
170704;0000;31;;;
170705;0000;64;;;
170706;0000;74;;;
170707;0000;77;;;
170708;0000;84;;;
170709;0000;73;;;
170710;0000;72;;;
170711;0000;65;;;
170712;0000;52;;;
170713;0000;30;;;
170714;0000;25;;;
170715;0000;14;;;
170716;0000;30;;;
170717;0000;57;;;
170718;0000;69;;;
170719;0000;60;;;
170720;0000;53;;;
170721;0000;53;;;
170722;0000;37;;;
170723;0000;66;;;
170724;0000;51;;;
170725;0000;70;;;
170726;0000;71;;;
170727;0000;68;;;
170728;0000;66;;;
170729;0000;62;;;
170730;0000;71;;;
170731;0000;91;;;
170801;0000;47;;;
170802;0000;56;;;
170803;0000;49;;;
170804;0000;57;;;
170805;0000;69;;;
170806;0000;89;;;
170807;0000;53;;;
170808;0000;59;;;
170809;0000;31;;;
170810;0000;11;;;
170811;0000;13;;;
170812;0000;40;;;
170813;0000;43;;;
170814;0000;27;;;
170815;0000;37;;;
170816;0000;49;;;
170817;0000;47;;;
170818;0000;31;;;
170819;0000;28;;;
170820;0000;45;;;
170821;0000;45;;;
170822;0000;43;;;
170823;0000;23;;;
170824;0000;22;;;
170825;0000;28;;;
170826;0000;52;;;
170827;0000;42;;;
170828;0000;11;;;
170829;0000;15;;;
170830;0000;50;;;
170831;0000;50;;;
170901;0000;29;;;
170902;0000;29;;;
170903;0000;13;;;
170904;0000;30;;;
170905;0000;38;;;
170906;0000;42;;;
170907;0000;;;;
170908;0000;;;;
170909;0000;;;;
170910;0000;;;;
170911;0000;;;;
170912;0000;42;;;
170913;0000;19;;;
170914;0000;26;;;
170915;0000;38;;;
170916;0000;55;;;
170917;0000;46;;;
170918;0000;40;;;
170919;0000;12;;;
170920;0000;16;;;
170921;0000;25;;;
170922;0000;33;;;
170923;0000;30;;;
170924;0000;18;;;
170925;0000;23;;;
170926;0000;30;;;
170927;0000;37;;;
170928;0000;41;;;
170929;0000;34;;;
170930;0000;18;;;
171001;0000;11;;;
171002;0000;24;;;
171003;0000;28;;;
171004;0000;12;;;
171005;0000;11;;;
171006;0000;30;;;
171007;0000;26;;;
171008;0000;14;;;
171009;0000;18;;;
171010;0000;10;;;
171011;0000;13;;;
171012;0000;10;;;
171013;0000;20;;;
171014;0000;29;;;
171015;0000;27;;;
171016;0000;19;;;
171017;0000;23;;;
171018;0000;19;;;
171019;0000;22;;;
171020;0000;21;;;
171021;0000;27;;;
171022;0000;20;;;
171023;0000;16;;;
171024;0000;12;;;
171025;0000;15;;;
171026;0000;16;;;
171027;0000;19;;;
171028;0000;8;;;
171029;0000;7;;;
171030;0000;14;;;
171031;0000;14;;;
171101;0000;12;;;
171102;0000;12;;;
171103;0000;17;;;
171104;0000;16;;;
171105;0000;13;;;
171106;0000;16;;;
171107;0000;23;;;
171108;0000;16;;;
171109;0000;13;;;
171110;0000;16;;;
171111;0000;23;;;
171112;0000;22;;;
171113;0000;18;;;
171114;0000;16;;;
171115;0000;9;;;
171116;0000;13;;;
171117;0000;12;;;
171118;0000;14;;;
171119;0000;16;;;
171120;0000;10;;;
171121;0000;14;;;
171122;0000;19;;;
171123;0000;19;;;
171124;0000;14;;;
171125;0000;23;;;
171126;0000;19;;;
171127;0000;22;;;
171128;0000;20;;;
171129;0000;20;;;
171130;0000;23;;;
171201;0000;20;;;
171202;0000;18;;;
171203;0000;13;;;
171204;0000;16;;;
171205;0000;19;;;
171206;0000;21;;;
171207;0000;23;;;
171208;0000;20;;;
171209;0000;23;;;
171210;0000;24;;;
171211;0000;20;;;
171212;0000;15;;;
171213;0000;13;;;
171214;0000;16;;;
171215;0000;16;;;
171216;0000;12;;;
171217;0000;14;;;
171218;0000;21;;;
171219;0000;23;;;
171220;0000;19;;;
171221;0000;17;;;
171222;0000;16;;;
171223;0000;16;;;
171224;0000;22;;;
171225;0000;21;;;
171226;0000;12;;;
171227;0000;13;;;
171228;0000;16;;;
171229;0000;15;;;
171230;0000;16;;;
171231;0000;14;;;
180101;0000;13;;;
180102;0000;15;;;
180103;0000;12;;;
180104;0000;12;;;
180105;0000;9;;;
180106;0000;13;;;
180107;0000;18;;;
180108;0000;11;;;
180109;0000;13;;;
180110;0000;19;;;
180111;0000;19;;;
180112;0000;18;;;
180113;0000;17;;;
180114;0000;16;;;
180115;0000;15;;;
180116;0000;13;;;
180117;0000;16;;;
180118;0000;19;;;
180119;0000;20;;;
180120;0000;20;;;
180121;0000;15;;;
180122;0000;19;;;
180123;0000;20;;;
180124;0000;20;;;
180125;0000;21;;;
180126;0000;18;;;
180127;0000;19;;;
180128;0000;16;;;
180129;0000;21;;;
180130;0000;19;;;
180131;0000;21;;;
180201;0000;23;;;
180202;0000;24;;;
180203;0000;24;;;
180204;0000;20;;;
180205;0000;24;;;
180206;0000;21;;;
180207;0000;20;;;
180208;0000;20;;;
180209;0000;17;;;
180210;0000;11;;;
180211;0000;22;;;
180212;0000;24;;;
180213;0000;27;;;
180214;0000;22;;;
180215;0000;23;;;
180216;0000;26;;;
180217;0000;;;;
180218;0000;9;;;
180219;0000;14;;;
180220;0000;10;;;
180221;0000;13;;;
180222;0000;24;;;
180223;0000;24;;;
180224;0000;15;;;
180225;0000;14;;;
180226;0000;17;;;
180227;0000;18;;;
180228;0000;;;13;
180301;0000;;;;
180302;0000;;;;
180303;0000;;;;
180304;0000;;;;
180305;0000;;;;
180306;0000;26;;;
180307;0000;25;;;
180308;0000;26;;;
180309;0000;23;;;
180310;0000;14;;;
180311;0000;11;;;
180312;0000;14;;;
180313;0000;19;;;
180314;0000;22;;;
180315;0000;25;;;
180316;0000;15;;;
180317;0000;13;;;
180318;0000;7;;;
180319;0000;20;;;
180320;0000;25;;;
180321;0000;24;;;
180322;0000;18;;;
180323;0000;13;;;
180324;0000;17;;;
180325;0000;18;;;
180326;0000;26;;;
180327;0000;36;;;
180328;0000;34;;;
180329;0000;30;;;
180330;0000;21;;;
180331;0000;16;;;
180401;0000;18;;;
180402;0000;24;;;
180403;0000;29;;;
180404;0000;29;;;
180405;0000;26;;;
180406;0000;18;;;
180407;0000;25;;;
180408;0000;26;;;
180409;0000;21;;;
180410;0000;23;;;
180411;0000;12;;;
180412;0000;23;;;
180413;0000;29;;;
180414;0000;;;;
180415;0000;;;;
180416;0000;;;;
180417;0000;32;;;
180418;0000;31;;;
180419;0000;35;;;
180420;0000;42;;;
180421;0000;40;;;
180422;0000;31;;;
180423;0000;39;;;
180424;0000;39;;;
180425;0000;32;;;
180426;0000;28;;;
180427;0000;34;;;
180428;0000;51;;;
180429;0000;29;;;
180430;0000;60;;;
180501;0000;56;;;
180502;0000;36;;;
180503;0000;39;;;
180504;0000;44;;;
180505;0000;33;;;
180506;0000;22;;;
180507;0000;15;;;
180508;0000;28;;;
180509;0000;25;;;
180510;0000;32;;;
180511;0000;44;;;
180512;0000;42;;;
180513;0000;52;;;
180514;0000;53;;;
180515;0000;55;;;
180516;0000;47;;;
180517;0000;45;;;
180518;0000;42;;;
180519;0000;55;;;
180520;0000;41;;;
180521;0000;33;;;
180522;0000;44;;;
180523;0000;54;;;
180524;0000;56;;;
180525;0000;62;;;
180526;0000;84;;;
180527;0000;78;;;
180528;0000;53;;;
180529;0000;16;;;
180530;0000;17;;;
180531;0000;21;;;
180601;0000;67;;;
180602;0000;93;;;
180603;0000;45;;;
180604;0000;74;;;
180605;0000;67;;;
180606;0000;40;;;
180607;0000;46;;;
180608;0000;65;;;
180609;0000;40;;;
180610;0000;6;;;
180611;0000;12;;;
180612;0000;39;;;
180613;0000;40;;;
180614;0000;78;;;
180615;0000;89;;;
180616;0000;90;;;
180617;0000;88;;;
180618;0000;60;;;
180619;0000;64;;;
180620;0000;70;;;
180621;0000;58;;;
180622;0000;58;;;
180623;0000;89;;;
180624;0000;61;;;
180625;0000;66;;;
180626;0000;63;;;
180627;0000;74;;;
180628;0000;47;;;
180629;0000;59;;;
180630;0000;67;;;
180701;0000;49;;;
180702;0000;42;;;
180703;0000;39;;;
180704;0000;29;;;
180705;0000;11;;;
180706;0000;21;;;
180707;0000;51;;;
180708;0000;70;;;
180709;0000;64;;;
180710;0000;34;;;
180711;0000;62;;;
180712;0000;80;;;
180713;0000;75;;;
180714;0000;60;;;
180715;0000;34;;;
180716;0000;41;;;
180717;0000;20;;;
180718;0000;18;;;
180719;0000;44;;;
180720;0000;59;;;
180721;0000;65;;;
180722;0000;46;;;
180723;0000;57;;;
180724;0000;67;;;
180725;0000;80;;;
180726;0000;77;;;
180727;0000;37;;;
180728;0000;66;;;
180729;0000;76;;;
180730;0000;46;;;
180731;0000;60;;;
180801;0000;81;;;
180802;0000;68;;;
180803;0000;68;;;
180804;0000;81;;;
180805;0000;82;;;
180806;0000;74;;;
180807;0000;15;;;
180808;0000;46;;;
180809;0000;48;;;
180810;0000;55;;;
180811;0000;48;;;
180812;0000;45;;;
180813;0000;19;;;
180814;0000;37;;;
180815;0000;45;;;
180816;0000;47;;;
180817;0000;47;;;
180818;0000;22;;;
180819;0000;43;;;
180820;0000;43;;;
180821;0000;50;;;
180822;0000;57;;;
180823;0000;29;;;
180824;0000;30;;;
180825;0000;36;;;
180826;0000;42;;;
180827;0000;30;;;
180828;0000;39;;;
180829;0000;48;;;
180830;0000;32;;;
180831;0000;27;;;
180901;0000;36;;;
180902;0000;32;;;
180903;0000;32;;;
180904;0000;34;;;
180905;0000;33;;;
180906;0000;48;;;
180907;0000;38;;;
180908;0000;40;;;
180909;0000;42;;;
180910;0000;33;;;
180911;0000;30;;;
180912;0000;32;;;
180913;0000;32;;;
180914;0000;32;;;
180915;0000;18;;;
180916;0000;25;;;
180917;0000;33;;;
180918;0000;9;;;
180919;0000;26;;;
180920;0000;50;;;
180921;0000;29;;;
180922;0000;13;;;
180923;0000;9;;;
180924;0000;23;;;
180925;0000;;;;
180926;0000;;;;
180927;0000;;;;
180928;0000;;;3;
180929;0000;;;4;
180930;0000;8;;;
181001;0000;12;;;
181002;0000;19;;;
181003;0000;22;;;
181004;0000;30;;;
181005;0000;32;;;
181006;0000;39;;;
181007;0000;29;;;
181008;0000;13;;;
181009;0000;18;;;
181010;0000;30;;;
181011;0000;19;;;
181012;0000;20;;;
181013;0000;20;;;
181014;0000;20;;;
181015;0000;18;;;
181016;0000;15;;;
181017;0000;15;;;
181018;0000;13;;;
181019;0000;16;;;
181020;0000;15;;;
181021;0000;13;;;
181022;0000;17;;;
181023;0000;18;;;
181024;0000;17;;;
181025;0000;16;;;
181026;0000;19;;;
181027;0000;19;;;
181028;0000;16;;;
181029;0000;13;;;
181030;0000;9;;;
181031;0000;12;;;
181101;0000;23;;;
181102;0000;8;;;
181103;0000;12;;;
181104;0000;9;;;
181105;0000;11;;;
181106;0000;18;;;
181107;0000;28;;;
181108;0000;23;;;
181109;0000;15;;;
181110;0000;15;;;
181111;0000;5;;;
181112;0000;10;;;
181113;0000;12;;;
181114;0000;15;;;
181115;0000;13;;;
181116;0000;16;;;
181117;0000;14;;;
181118;0000;12;;;
181119;0000;15;;;
181120;0000;;;;
181121;0000;15;;;
181122;0000;11;;;
181123;0000;17;;;
181124;0000;16;;;
181125;0000;11;;;
181126;0000;23;;;
181127;0000;21;;;
181128;0000;23;;;
181129;0000;18;;;
181130;0000;17;;;
181201;0000;19;;;
181202;0000;16;;;
181203;0000;16;;;
181204;0000;10;;;
181205;0000;16;;;
181206;0000;18;;;
181207;0000;24;;;
181208;0000;14;;;
181209;0000;9;;;
181210;0000;13;;;
181211;0000;13;;;
181212;0000;13;;;
181213;0000;8;;;
181214;0000;12;;;
181215;0000;15;;;
181216;0000;15;;;
181217;0000;19;;;
181218;0000;16;;;
181219;0000;21;;;
181220;0000;14;;;
181221;0000;19;;;
181222;0000;18;;;
181223;0000;15;;;
181224;0000;22;;;
181225;0000;15;;;
181226;0000;15;;;
181227;0000;13;;;
181228;0000;16;;;
181229;0000;14;;;
181230;0000;15;;;
181231;0000;22;;;
190101;0000;25;;;
190102;0000;17;;;
190103;0000;26;;;
190104;0000;31;;;
190105;0000;26;;;
190106;0000;16;;;
190107;0000;12;;;
190108;0000;10;;;
190109;0000;10;;;
190110;0000;14;;;
190111;0000;14;;;
190112;0000;15;;;
190113;0000;8;;;
190114;0000;13;;;
190115;0000;19;;;
190116;0000;16;;;
190117;0000;15;;;
190118;0000;21;;;
190119;0000;25;;;
190120;0000;16;;;
190121;0000;19;;;
190122;0000;20;;;
190123;0000;23;;;
190124;0000;24;;;
190125;0000;23;;;
190126;0000;26;;;
190127;0000;26;;;
190128;0000;27;;;
190129;0000;23;;;
190130;0000;20;;;
190131;0000;19;;;
190201;0000;26;;;
190202;0000;27;;;
190203;0000;25;;;
190204;0000;25;;;
190205;0000;26;;;
190206;0000;;;;
190207;0000;25;;;
190208;0000;21;;;
190209;0000;20;;;
190210;0000;17;;;
190211;0000;16;;;
190212;0000;18;;;
190213;0000;13;;;
190214;0000;25;;;
190215;0000;33;;;
190216;0000;15;;;
190217;0000;17;;;
190218;0000;24;;;
190219;0000;23;;;
190220;0000;19;;;
190221;0000;14;;;
190222;0000;;;;
190223;0000;11;;;
190224;0000;10;;;
190225;0000;14;;;
190226;0000;19;;;
190227;0000;22;;;
190228;0000;;;26;
190301;0000;19;;;
190302;0000;22;;;
190303;0000;15;;;
190304;0000;13;;;
190305;0000;20;;;
190306;0000;20;;;
190307;0000;13;;;
190308;0000;12;;;
190309;0000;15;;;
190310;0000;9;;;
190311;0000;14;;;
190312;0000;19;;;
190313;0000;24;;;
190314;0000;22;;;
190315;0000;19;;;
190316;0000;17;;;
190317;0000;17;;;
190318;0000;15;;;
190319;0000;10;;;
190320;0000;22;;;
190321;0000;32;;;
190322;0000;32;;;
190323;0000;30;;;
190324;0000;23;;;
190325;0000;;;;
190326;0000;;;;
190327;0000;;;;
190328;0000;;;;
190329;0000;;;;
190330;0000;43;;;
190331;0000;16;;;
190401;0000;27;;;
190402;0000;33;;;
190403;0000;33;;;
190404;0000;26;;;
190405;0000;32;;;
190406;0000;31;;;
190407;0000;23;;;
190408;0000;31;;;
190409;0000;20;;;
190410;0000;32;;;
190411;0000;37;;;
190412;0000;35;;;
190413;0000;53;;;
190414;0000;54;;;
190415;0000;36;;;
190416;0000;37;;;
190417;0000;39;;;
190418;0000;35;;;
190419;0000;20;;;
190420;0000;35;;;
190421;0000;26;;;
190422;0000;26;;;
190423;0000;38;;;
190424;0000;28;;;
190425;0000;33;;;
190426;0000;42;;;
190427;0000;56;;;
190428;0000;38;;;
190429;0000;24;;;
190430;0000;34;;;
190501;0000;32;;;
190502;0000;31;;;
190503;0000;35;;;
190504;0000;16;;;
190505;0000;28;;;
190506;0000;34;;;
190507;0000;34;;;
190508;0000;36;;;
190509;0000;24;;;
190510;0000;41;;;
190511;0000;64;;;
190512;0000;47;;;
190513;0000;47;;;
190514;0000;53;;;
190515;0000;50;;;
190516;0000;46;;;
190517;0000;31;;;
190518;0000;18;;;
190519;0000;32;;;
190520;0000;26;;;
190521;0000;24;;;
190522;0000;42;;;
190523;0000;46;;;
190524;0000;53;;;
190525;0000;39;;;
190526;0000;34;;;
190527;0000;29;;;
190528;0000;38;;;
190529;0000;11;;;
190530;0000;13;;;
190531;0000;23;;;
190601;0000;57;;;
190602;0000;55;;;
190603;0000;55;;;
190604;0000;65;;;
190605;0000;37;;;
190606;0000;12;;;
190607;0000;34;;;
190608;0000;51;;;
190609;0000;75;;;
190610;0000;58;;;
190611;0000;48;;;
190612;0000;28;;;
190613;0000;9;;;
190614;0000;17;;;
190615;0000;15;;;
190616;0000;42;;;
190617;0000;37;;;
190618;0000;46;;;
190619;0000;73;;;
190620;0000;52;;;
190621;0000;68;;;
190622;0000;87;;;
190623;0000;74;;;
190624;0000;29;;;
190625;0000;31;;;
190626;0000;53;;;
190627;0000;66;;;
190628;0000;65;;;
190629;0000;17;;;
190630;0000;35;;;
190701;0000;64;;;
190702;0000;47;;;
190703;0000;57;;;
190704;0000;41;;;
190705;0000;85;;;
190706;0000;58;;;
190707;0000;50;;;
190708;0000;67;;;
190709;0000;58;;;
190710;0000;72;;;
190711;0000;67;;;
190712;0000;68;;;
190713;0000;85;;;
190714;0000;62;;;
190715;0000;64;;;
190716;0000;71;;;
190717;0000;71;;;
190718;0000;52;;;
190719;0000;57;;;
190720;0000;66;;;
190721;0000;12;;;
190722;0000;19;;;
190723;0000;41;;;
190724;0000;;;;
190725;0000;43;;;
190726;0000;62;;;
190727;0000;74;;;
190728;0000;65;;;
190729;0000;35;;;
190730;0000;36;;;
190731;0000;21;;;
190801;0000;18;;;
190802;0000;39;;;
190803;0000;56;;;
190804;0000;58;;;
190805;0000;37;;;
190806;0000;26;;;
190807;0000;17;;;
190808;0000;30;;;
190809;0000;51;;;
190810;0000;51;;;
190811;0000;26;;;
190812;0000;30;;;
190813;0000;56;;;
190814;0000;42;;;
190815;0000;44;;;
190816;0000;;;;
190817;0000;41;;;
190818;0000;41;;;
190819;0000;50;;;
190820;0000;37;;;
190821;0000;41;;;
190822;0000;50;;;
190823;0000;37;;;
190824;0000;41;;;
190825;0000;31;;;
190826;0000;32;;;
190827;0000;32;;;
190828;0000;26;;;
190829;0000;10;;;
190830;0000;17;;;
190831;0000;26;;;
190901;0000;25;;;
190902;0000;22;;;
190903;0000;30;;;
190904;0000;26;;;
190905;0000;12;;;
190906;0000;12;;;
190907;0000;10;;;
190908;0000;15;;;
190909;0000;8;;;
190910;0000;19;;;
190911;0000;17;;;
190912;0000;23;;;
190913;0000;28;;;
190914;0000;22;;;
190915;0000;8;;;
190916;0000;10;;;
190917;0000;18;;;
190918;0000;23;;;
190919;0000;11;;;
190920;0000;13;;;
190921;0000;22;;;
190922;0000;17;;;
190923;0000;21;;;
190924;0000;26;;;
190925;0000;30;;;
190926;0000;28;;;
190927;0000;15;;;
190928;0000;23;;;
190929;0000;20;;;
190930;0000;7;;;
191001;0000;5;;;
191002;0000;12;;;
191003;0000;12;;;
191004;0000;18;;;
191005;0000;25;;;
191006;0000;17;;;
191007;0000;15;;;
191008;0000;16;;;
191009;0000;21;;;
191010;0000;25;;;
191011;0000;26;;;
191012;0000;37;;;
191013;0000;34;;;
191014;0000;9;;;
191015;0000;15;;;
191016;0000;15;;;
191017;0000;13;;;
191018;0000;21;;;
191019;0000;22;;;
191020;0000;10;;;
191021;0000;40;;;
191022;0000;27;;;
191023;0000;30;;;
191024;0000;14;;;
191025;0000;27;;;
191026;0000;17;;;
191027;0000;8;;;
191028;0000;6;;;
191029;0000;10;;;
191030;0000;12;;;
191031;0000;16;;;
191101;0000;7;;;
191102;0000;12;;;
191103;0000;10;;;
191104;0000;14;;;
191105;0000;14;;;
191106;0000;17;;;
191107;0000;15;;;
191108;0000;20;;;
191109;0000;24;;;
191110;0000;16;;;
191111;0000;17;;;
191112;0000;17;;;
191113;0000;18;;;
191114;0000;19;;;
191115;0000;18;;;
191116;0000;10;;;
191117;0000;9;;;
191118;0000;15;;;
191119;0000;22;;;
191120;0000;20;;;
191121;0000;19;;;
191122;0000;16;;;
191123;0000;10;;;
191124;0000;7;;;
191125;0000;9;;;
191126;0000;9;;;
191127;0000;12;;;
191128;0000;13;;;
191129;0000;11;;;
191130;0000;15;;;
191201;0000;16;;;
191202;0000;;;;
191203;0000;;;;
191204;0000;;;;
191205;0000;;;;
191206;0000;;;;
191207;0000;;;;
191208;0000;;;;
191209;0000;;;;
191210;0000;;;20;
191211;0000;13;;;
191212;0000;;;;
191213;0000;;;;
191214;0000;12;;;
191215;0000;12;;;
191216;0000;18;;;
191217;0000;17;;;
191218;0000;15;;;
191219;0000;14;;;
191220;0000;12;;;
191221;0000;16;;;
191222;0000;17;;;
191223;0000;;;;
191224;0000;;;;
191225;0000;7;;;
191226;0000;14;;;
191227;0000;18;;;
191228;0000;18;;;
191229;0000;15;;;
191230;0000;19;;;
191231;0000;25;;;
200101;0000;19;;;
200102;0000;18;;;
200103;0000;20;;;
200104;0000;19;;;
200105;0000;15;;;
200106;0000;16;;;
200107;0000;15;;;
200108;0000;9;;;
200109;0000;11;;;
200110;0000;14;;;
200111;0000;18;;;
200112;0000;15;;;
200113;0000;17;;;
200114;0000;18;;;
200115;0000;11;;;
200116;0000;20;;;
200117;0000;23;;;
200118;0000;22;;;
200119;0000;16;;;
200120;0000;19;;;
200121;0000;20;;;
200122;0000;17;;;
200123;0000;13;;;
200124;0000;16;;;
200125;0000;20;;;
